时间,city,数值
2014-02-27,舟山市,1.4398836344480515
2014-02-27,衢州市,0.0004801477383201322
2014-02-27,金华市,0.006846261417700184
2014-02-28,丽水市,0.0
2014-02-28,台州市,0.0
2014-02-28,嘉兴市 ,0.0
2014-02-28,宁波市,0.0
2014-02-28,杭州市,0.0
2014-02-28,温州市,0.0005706287454813718
2014-02-28,湖州市,0.0
2014-02-28,绍兴市,0.0
2014-02-28,舟山市,0.0
2014-02-28,衢州市,0.0
2014-02-28,金华市,0.0
2014-03-01,丽水市,0.005187718947935436
2014-03-01,台州市,0.11360868642158392
2014-03-01,嘉兴市 ,1.0132737372602736
2014-03-01,宁波市,0.0003254943527281284
2014-03-01,杭州市,5.0757216397672895
2014-03-01,温州市,0.026548231649212533
2014-03-01,湖州市,0.16877848585136235
2014-03-01,绍兴市,0.0803307518362999
2014-03-01,舟山市,2.9757776260375977
2014-03-01,衢州市,0.0
2014-03-01,金华市,0.031649087038305074
2014-03-02,丽水市,0.0
2014-03-02,台州市,0.0010147133014268344
2014-03-02,嘉兴市 ,0.0
2014-03-02,宁波市,0.000555706163868308
2014-03-02,杭州市,1.156267070770263
2014-03-02,温州市,0.0
2014-03-02,湖州市,0.0
2014-03-02,绍兴市,0.0
2014-03-02,舟山市,0.41631596535444254
2014-03-02,衢州市,0.0
2014-03-02,金华市,0.0
2014-03-03,丽水市,0.0009133601561188698
2014-03-03,台州市,0.0
2014-03-03,嘉兴市 ,0.0
2014-03-03,宁波市,0.005229197250446305
2014-03-03,杭州市,0.006372549384832379
2014-03-03,温州市,0.0
2014-03-03,湖州市,0.0
2014-03-03,绍兴市,0.02025214582681656
2014-03-03,舟山市,0.0
2014-03-03,衢州市,0.0
2014-03-03,金华市,0.0
2014-03-04,丽水市,0.0
2014-03-04,台州市,1.1195480169521437
2014-03-04,嘉兴市 ,4.272888162971607
2014-03-04,宁波市,0.059971215948462483
2014-03-04,杭州市,8.278125809133053
2014-03-04,温州市,3.2183323271689006
2014-03-04,湖州市,0.8778258591890336
2014-03-04,绍兴市,0.013024990912526846
2014-03-04,舟山市,24.774969407008033
2014-03-04,衢州市,0.026977811163912208
2014-03-04,金华市,0.2567052874300215
2014-03-05,丽水市,7.092387467208836e-05
2014-03-05,台州市,2.9200627128076224
2014-03-05,嘉兴市 ,0.0
2014-03-05,宁波市,0.0
2014-03-05,杭州市,0.0
2014-03-05,温州市,0.004385964944958687
2014-03-05,湖州市,0.0
2014-03-05,绍兴市,0.0
2014-03-05,舟山市,0.0
2014-03-05,衢州市,0.0
2014-03-05,金华市,0.00015206118890394768
